no,petition_id,title,url,Category1,Category2,Category3,Category4,Category5
396,7466612,"Ministry of Environment : norms to Stop excessive packaging, Stop wastage, Recollect, Reuse and Recycle",https://api.change.org/p/ministry-of-environment-norms-to-stop-excessive-packaging-stop-wastage-recollect-reuse-and-recycle,Recycle,Global,Business Greed,,
397,9738077,Doug McMillon: Replace Single-Use Plastic Bags with Reusable Bags in Wal-Mart Stores,https://api.change.org/p/doug-mcmillon-replace-single-use-plastic-bags-with-reusable-bags-in-wal-mart-stores,Recycle,Business Greed,,,
398,8847842,President-elect Trump: Children's Campaign to Save the Climate,https://api.change.org/p/president-elect-trump-children-s-campaign-to-save-the-climate,National,Political,US Elections,,
399,7152545,SeaWorld Parks and Entertainment: SeaWorld: Restore the orca breeding program and end the partnership with HSUS.,https://api.change.org/p/seaworld-parks-and-entertainment-seaworld-restore-the-orca-breeding-program-and-end-the-partnership-with-hsus,Animal Rights,Wildlife,National,Business Greed,
400,6752084,Pesticide Action Network: Save Bees From Pesticides!,https://api.change.org/p/pesticide-action-network-save-bees-from-pesticides,Global,Animal Rights,Wildlife,,
401,26152,"Global warming, Copenhagen, et al",https://api.change.org/p/global-warming-copenhagen-et-al,Global,Clean energy,,,
402,6739352,Can we hear a comment from the GTA  Head / Health Department of West Bengal and The Kurseong Sadar H: People’s Lives Don’t Matter.,https://api.change.org/p/can-we-hear-a-comment-from-the-gta-head-health-department-of-west-bengal-and-the-kurseong-sadar-h-people-s-lives-don-t-matter,Global,Human Rights,,,
403,6714815,Stop pushing for a moratorium on zero-emission nuclear energy!,https://api.change.org/p/stop-pushing-for-a-moratorium-on-zero-emission-nuclear-energy,National,Nuke,Clean energy,,
404,6830675,Sarah Palin : Get Sarah Palin to Debate Bill Nye on Climate Change.,https://api.change.org/p/sarah-palin-get-sarah-palin-to-debate-bill-nye-on-climate-change,National,Education,,,
405,19443,"Act to Protect Leonard Peltier, severely beaten, institutionally abused, etc..",https://api.change.org/p/act-to-protect-leonard-peltier-severely-beaten-institutionally-abused-etc,National,Human Rights,,,
406,8902172,The White House: Ask Donald Trump to Rescind Myron Ebell's Position - Your Very Existence Depends On It,https://api.change.org/p/the-white-house-ask-donald-trump-to-rescind-myron-ebell-s-position-your-very-existence-depends-on-it,National,Political,,,
407,8254712,BAN the sale of Coral Damagin Sunscreen in the US Virgin Islands,https://api.change.org/p/ban-the-sale-of-coral-damagin-sunscreen-in-the-us-virgin-islands,National,Wildlife,,,
408,6905150,Beto O'Rourke: Make Earth Day an observed federal holiday! Trees need hugs!,https://api.change.org/p/beto-o-rourke-make-earth-day-an-observed-federal-holiday-trees-need-hugs,National,Political,Wildlife,,
409,8885816,Donald Trump DO NOT pull out of the Paris Agreement,https://api.change.org/p/donald-trump-do-not-pull-out-of-the-paris-agreement,National,Political,Paris Agreement,,
410,6758912,U.S. House of Representatives: CLIMATE CHANGE DENIER'S WILL BE SUED BY 17 STATE ATTORNEY GENERALS INCLUDING NY STATE!,https://api.change.org/p/u-s-house-of-representatives-climate-change-denier-s-will-be-sued-by-17-state-attorney-generals-including-ny-state,National,Political,,,
411,4171788,Mayor Keith Hobbs / Glen Murray : STOP THE ADDITION OF SODIUM HYDROXIDE TO OUR DRINKING WATER,https://api.change.org/p/mayor-keith-hobbs-glen-murray-stop-the-addition-of-sodium-hydroxide-to-our-drinking-water,Global,Health and Safety,Water,,
412,2353511,Councillor James Adams: Please declare Pembrokeshire as a frack free Local Authority,https://api.change.org/p/councillor-james-adams-please-declare-pembrokeshire-as-a-frack-free-local-authority,Global,Clean energy,Sustainability,,
413,9653108,University of Cambridge: More Plant-Based Options in Cambridge College Halls!,https://api.change.org/p/university-of-cambridge-more-plant-based-options-in-cambridge-college-halls,Global,Education,,,
414,8768732,Donald Trump: Stop Trump from appointing change denier Myron Ebell to lead the EPA,https://api.change.org/p/donald-trump-stop-trump-from-appointing-change-denier-myron-ebell-to-lead-the-epa,National,Political,,,
415,9064094,Stop the building of a self-storage facility at the old Forest View Rescue Squad property,https://api.change.org/p/stop-the-building-of-a-self-storage-facility-at-the-old-forest-view-rescue-squad-property,National,Landscapes and forests,,,
416,8630027,Doug Ducey: Increase climate change education in Arizona high schools.,https://api.change.org/p/doug-ducey-increase-climate-change-education-in-arizona-high-schools-32d8d441-2e81-43b7-8e85-912154c84d15,National,Education,,,
417,6165046,Gene Karpinski: Challenge the League of Conservation Voters endorsement of Clinton.  Demand member poll!,https://api.change.org/p/gene-karpinski-challenge-the-league-of-conservation-voters-endorsement-of-clinton-demand-member-poll,National,Political,US Elections,,
418,8625767,"Advisor,  Ministry of Environment, Forests and Climate Change CP-Division: Our Survival is at Stake, Gasping for Breath!",https://api.change.org/p/advisor-ministry-of-environment-forests-and-climate-change-cp-division-our-survival-is-at-stake-gasping-for-breath,Global,Pollution,,,
419,2751156,"The Congressional Black Caucus: Change America's National Anthem from ""The Star-Spangled Banner"" to ""America The Beautiful."" (A Civil Rights Issue)",https://api.change.org/p/the-congressional-black-caucus-change-america-s-national-anthem-from-the-star-spangled-banner-to-america-the-beautiful-a-civil-rights-issue,National,Human Rights,,,
420,8362778,"JCPS School Board: ""Meatless Mondays"" for JCPS",https://api.change.org/p/jcps-school-board-meatless-mondays-for-jcps,Vegan Diet,Education,National,,
421,8702699,"Andrew Barr: STOP the unsafe plastics to oil refinery, now!",https://api.change.org/p/andrew-barr-stop-the-unsafe-plastics-to-oil-refinery-now,Clean energy,Health and Safety,Global,,
422,24876,Senate pass stronger global warming bill,https://api.change.org/p/senate-pass-stronger-global-warming-bill,National,Political,,,
423,9892106,Blackburn with Darwen Planning Team: Objection to Hoddlesden Moss Wind Farm,https://api.change.org/p/blackburn-with-darwen-planning-team-objection-to-hoddlesden-moss-wind-farm,Global,Clean energy,Environment,,
424,7178735,Schools Save The Reef,https://api.change.org/p/schools-save-the-reef,Wildlife,Education,Global,,
425,6815570,Mayor Ed Murray and Seattle City Council: Extend the Spray Park Season in Seattle,https://api.change.org/p/mayor-ed-murray-and-seattle-city-council-extend-the-spray-park-season-in-seattle,National,Landscapes and forests,,,
426,7117664,Ted Kennedy: Branford parents demand their children are safe at school,https://api.change.org/p/ted-kennedy-branford-parents-demand-their-children-are-safe-at-school,Education,Safety and Health,National,,
427,7461362,Prime Minister of Pakistan: Climate devastation required urgent action by government and humanitarian organizations,https://api.change.org/p/prime-minister-of-pakistan-climate-devastation-required-urgent-action-by-government-and-humanitarian-organizations,Global,Human Rights,,,
428,8955632,WORLD DAY TO ASK FORGIVENESS TO NATURE,https://api.change.org/p/world-day-to-ask-forgiveness-to-nature,Global,Water,,,
429,8645558,Environmental Protection Authority (NZ): Remove Jacqueline Rowarth from her position with the EPA,https://api.change.org/p/environmental-protection-authority-nz-remove-jacqueline-rowarth-from-her-position-with-the-epa,Global,Water,,,
430,26535,E.P.A. should clean up the big polluters now,https://api.change.org/p/e-p-a-should-clean-up-the-big-polluters-now,National,Political,Pollution,,
431,6759341,"John Gainor, CEO: DQ: Please offer non-dairy soft-serve",https://api.change.org/p/john-gainor-ceo-dq-please-offer-non-dairy-soft-serve,Vegan Diet,,,,
432,7941233,"Due Sept. 7, 2016: No Ka'ena Point Wind Farm",https://api.change.org/p/due-sept-7-2016-no-ka-ena-point-wind-farm,National,Wildlife,Clean energy,,
433,8872589,House of Representatives Kevin Mccarthy : Demand help for the Great Grey Owl,https://api.change.org/p/house-of-representatives-kevin-mccarthy-demand-help-for-the-great-grey-owl,National,Political,Animal Rights,,
434,6945713,"El Paso City Council and Mayor: Implement a citywide recycling program, Switch to Renewable Energy and Ban Styrofoam and Plastic bags",https://api.change.org/p/el-paso-city-council-and-mayor-implement-a-citywide-recycling-program-switch-to-renewable-energy-and-ban-styrofoam-and-plastic-bags,Recycle,Clean energy,National,,
435,7109852,Vermont Racial Justice Reform And  Constitutional Amendment That Removes All Reference To Slavery From Vermont Constitution,https://api.change.org/p/vermont-racial-justice-reform-and-constitutional-amendment-that-removes-all-reference-to-slavery-from-vermont-constitution,Human Rights,National,,,
436,7400867,COP22 President and Climate Champions : Exit Coal Now !,https://api.change.org/p/cop22-president-and-climate-champions-exit-coal-now,National,Political,Clean energy,,
437,7850588,Minister for Environment Josh Frydenberg: Add your voice to the call for action to save the Great Barrier Reef,https://api.change.org/p/minister-for-environment-josh-frydenberg-add-your-voice-to-the-call-for-action-to-save-the-great-barrier-reef,Global,Wildlife,,,
438,8804267,U.S. Senate: Continue the Paris Climate Agreement,https://api.change.org/p/u-s-senate-continue-the-paris-climate-agreement,National,Political,Paris Agreement,,
439,2319081,Councillor Brendan Toomey: Please declare Merthyr Tydfil as a frack free Local Authority,https://api.change.org/p/councillor-brendan-toomey-please-declare-merthyr-tydfil-as-a-frack-free-local-authority,Global,Clean energy,,,
440,6428255,Bernie Sanders: Help end or slow down global warming,https://api.change.org/p/bernie-sanders-help-end-or-slow-down-global-warming,National,Political,US Elections,,
441,6017434,President of the United States: Recess Appointment for SCOTUS,https://api.change.org/p/president-of-the-united-states-recess-appointment-for-scotus,National,Human Rights,,,
442,6803048,RELIANCE FOUNDATION : To Plant 1 billion trees for India to change the CLIMATE,https://api.change.org/p/reliance-foundation-to-plant-1-billion-trees-for-india-to-change-the-climate,Global,Landscapes and forests,,,
443,7870388,Save Bengal Tigers and their home- The Sundarbans,https://api.change.org/p/save-bengal-tigers-and-their-home-the-sundarbans,Global,Animal Rights,,,
444,8264975,"Ministery of Environment, Forests & Climate Change: Ban Plastic Jars For Drinking Water Delivery",https://api.change.org/p/ministery-of-environment-forests-climate-change-ban-plastic-jars-for-drinking-water-delivery,Business greed,Landscapes and forests,Health and Safety,,
445,9701768,Michael Graham: Encourage Xavier University to hire a Sustainability Coordinator,https://api.change.org/p/michael-graham-encourage-xavier-university-to-hire-a-sustainability-coordinator,Education,National,,,
446,9669152,NASA: Fill up Trump's Twitter Feed with Climate Change Facts,https://api.change.org/p/nasa-fill-up-trump-s-twitter-feed-with-climate-change-facts,National,Political,US Elections,,
447,3284961,"Dilwyn Roberts, Leader Conwy County Borough Council/ Arweinydd Cyngor Bwrdeistref Sirol Conwy: Please declare Conwy as a frack free Local Authority / Cyhoeddwch fod Conwy yn Awdurdod Lleol dim ffracio",https://api.change.org/p/dilwyn-roberts-leader-conwy-county-borough-council-arweinydd-cyngor-bwrdeistref-sirol-conwy-please-declare-conwy-as-a-frack-free-local-authority-cyhoeddwch-fod-conwy-yn-awdurdod-lleol-dim-ffracio,Global,Clean energy,,,
448,5614686,"Gainesville & Alachua County Commissioners, and our Legislators in Tallahassee: Oppose Rep. Keith Perry's bill, HB 1355",https://api.change.org/p/gainesville-alachua-county-commissioners-and-our-legislators-in-tallahassee-oppose-rep-keith-perry-s-bill-hb-1355,National,Human Rights,,,
449,6409406,Help Prevent Climate Change by Generating Solar Power!,https://api.change.org/p/help-prevent-climate-change-by-generating-solar-power,National,Clean energy,,,
450,5648502,"Town of Cornwall Prince Edward Island: Amend bylaws in Cornwall, PE, to allow backyard hens and miniature goats for food security",https://api.change.org/p/town-of-cornwall-prince-edward-island-amend-bylaws-in-cornwall-pe-to-allow-backyard-hens-and-miniature-goats-for-food-security,Global,Sustainability,Health and Safety,,
451,6838817,Prime Minister Malcolm Turnbull: Sack Greg Hunt for Bleaching the Great Barrier Reef,https://api.change.org/p/prime-minister-malcolm-turnbull-sack-greg-hunt-for-bleaching-the-great-barrier-reef,Global,Wildlife,,,
452,6418349,Debbie Wasserman Schultz: Tell Debbie Wasserman Schultz We Will Not Let Her Steal This Election,https://api.change.org/p/debbie-wasserman-schultz-tell-debbie-wasserman-schultz-we-will-not-let-her-steal-this-election,National,Political,US Elections,,
453,49172,"Indigenous; Green; N.A., acts",https://api.change.org/p/indigenous-green-n-a-acts,National,Political,,,
454,7461188,Malcolm Turnbull: MALCOLM TURNBULL MUST RESIGN,https://api.change.org/p/malcolm-turnbull-malcolm-turnbull-must-resign,Global,Political,Elections,,
455,7124612,"Animal Welfare Board of India: Complete ban on exotic breeds like Alaskan Malamutes,Siberian Huskies,St Bernards as pets",https://api.change.org/p/animal-welfare-board-of-india-complete-ban-on-exotic-breeds-like-alaskan-malamutes-siberian-huskies-st-bernards-as-pets,Global,Animal Rights,Wildlife,,
456,9863474,U.S. Senate: We Demand that the U.S. Senate not confirm Scott Pruitt as Administrator of the EPA,https://api.change.org/p/u-s-senate-we-demand-that-the-u-s-senate-not-confirm-scott-pruitt-as-administrator-of-the-epa,National,Political,,,
